huc8,name,areaacres,states,region,et_ssebop,et_fano,etr,precip,rf,et_wb,et_ssebop_filter,et_fano_filter,et_wb_filter
4150305,Raquette,806047.72,NY,Northeast,562.5658051,617.2582103,879.220666,1223.125802,762,nan,562.5658051,617.2582103,nan
4150101,Black,1220444.82,NY,Midwest,586.6776976,599.9160007,889.8079305,1354.63766,952.5037618,nan,586.6776976,599.9160007,nan
4150102,Chaumont-Perch,203232.68,NY,Midwest,627.1693205,601.9252461,962.0290004,1124.968718,953.1,nan,627.1693205,601.9252461,nan
10130105,Lower Lake Oahe,2453135.36,SD,Great Plains,600.9022193,500.3709399,1293.582452,484.7384618,26.9,457.8384618,nan,nan,457.8384618
4150403,Winooski River,680464.23,VT,Northeast,632.0489845,635.2086242,907.2390409,1230.808067,0,1230.808067,632.0489845,635.2086242,nan
4150402,Otter Creek,603618.07,VT,Northeast,702.2246596,703.7097654,1024.984376,1233.742802,4.82484472,1228.917957,702.2246596,703.7097654,nan
17110011,Snohomish,189946.58,WA,Pacific Northwest,547.9979918,556.176426,823.7132709,1451.63277,1330.481481,nan,547.9979918,556.176426,nan
17110019,Puget Sound,1569922.24,WA,Pacific Northwest,567.8065794,606.414405,903.0911423,nan,269.5095672,nan,567.8065794,606.414405,nan
17110012,Lake Washington,388533.47,WA,Pacific Northwest,543.1746146,563.7376471,886.5031044,1294.737838,1512.4,nan,543.1746146,563.7376471,nan
17110010,Snoqualmie,442008.91,WA,Pacific Northwest,628.428933,662.3526293,841.3333828,2513.502349,2335.1,nan,628.428933,662.3526293,nan
17110009,Skykomish,532878.12,WA,Pacific Northwest,654.4176123,657.982923,848.6171253,2673.585446,2341.8,nan,654.4176123,657.982923,nan
7070003,Castle Rock,2079621.65,WI,Midwest,653.308463,620.51483,1040.087493,715.7867726,160.3,555.4867726,653.308463,620.51483,555.4867726
7050001,Upper Chippewa,1235286.39,WI,Midwest,638.6978533,649.7771184,974.8471952,588.2040539,142.3051829,445.898871,nan,nan,445.898871
7040007,Black,1456561.29,WI,Midwest,669.6586298,633.9041535,1022.839497,715.8485926,170.1489583,545.6996343,669.6586298,633.9041535,545.6996343
7050005,Lower Chippewa,1318246.63,WI,Midwest,635.2944382,605.3563973,1024.591977,647.352706,136.2166197,511.1360863,635.2944382,605.3563973,511.1360863
10080008,Nowood,1287233.39,WY,Great Plains,262.0390257,281.5333715,1166.024479,435.2517811,48.4,386.8517811,262.0390257,281.5333715,386.8517811
17040101,Snake Headwaters,1094937.85,WY,Great Plains,385.7602745,514.7030478,1095.104073,1022.998403,666,nan,385.7602745,514.7030478,nan
9020314,Roseau,1321215.91,"CN,MN",Midwest,568.3731903,475.3176086,913.5500608,nan,224.105,nan,568.3731903,475.3176086,nan
9030009,Lake of the Woods,3395333.95,"CN,MN",Midwest,660.4010467,656.0229846,918.3598512,nan,226,nan,660.4010467,656.0229846,nan
9020312,Two Rivers,697383.59,"CN,MN",Midwest,529.909245,432.0217151,934.0234782,676.8273459,237.1,439.7273459,529.909245,432.0217151,439.7273459
9040001,St. Marys,948412.76,"CN,MT",Midwest,514.7289534,555.5173804,1050.944458,nan,0,nan,514.7289534,555.5173804,nan
10050001,Milk Headwaters,617601.05,"CN,MT",Midwest,331.8822185,361.0837109,1130.237823,nan,20.7,nan,331.8822185,361.0837109,nan
10050002,Upper Milk,1445414.17,"CN,MT",Great Plains,265.1075621,262.8855988,1232.777086,nan,18.4,nan,265.1075621,262.8855988,nan
10050006,Sage,633348.09,"CN,MT",Great Plains,235.2521548,219.894751,1260.311572,246.350056,2.3,244.050056,235.2521548,219.894751,244.050056
9010004,Willow,1148878.5,"CN,ND",Midwest,527.3419131,454.5394056,1026.02405,522.0084287,29.58429003,492.4241386,nan,454.5394056,492.4241386
9020316,Lower Pembina River,1623922.13,"CN,ND",Midwest,445.0947385,346.0959064,945.0902499,nan,0,nan,445.0947385,346.0959064,nan
9020315,Upper Pembina River,881910.56,"CN,ND",Midwest,505.7032034,417.4559389,984.5112627,nan,0,nan,505.7032034,417.4559389,nan
4150308,Chateaugay-English,739316.55,"CN,NY",Midwest,642.4077088,643.9345045,931.0893471,nan,0,nan,642.4077088,643.9345045,nan
4150309,Headwaters St. Lawrence River,941126.17,"CN,NY",Midwest,668.8304734,638.2813536,912.6174538,nan,0,nan,668.8304734,638.2813536,nan
4150200,Lake Ontario,5060904.07,"CN,NY",Midwest,658.3239552,650.5064874,959.5145767,nan,791.6090293,nan,658.3239552,650.5064874,nan
10020004,Big Hole,1786146.5,"ID,MT",Great Plains,377.584028,455.4825067,1033.990492,665.2750802,157.5,507.7750802,377.584028,455.4825067,507.7750802
7050002,Flambeau,754827.57,"MI,WI",Midwest,598.8566362,639.104223,939.5917308,536.1972462,137.6444444,398.5528017,nan,nan,398.5528017
7040001,Rush-Vermillion,711813.47,"MN,WI",Midwest,642.7919953,588.2864973,1037.985222,663.2087063,83.71945946,579.4892468,642.7919953,588.2864973,579.4892468
7030005,Lower St. Croix,1674762.35,"MN,WI",Midwest,635.3214243,614.8362976,1028.592388,564.1561338,152.2,411.9561338,nan,nan,411.9561338
10100004,Lower Yellowstone,3407624.57,"MT,ND",Great Plains,308.0648893,288.8778902,1277.168215,353.7646151,47.3,306.4646151,308.0648893,288.8778902,306.4646151
10090101,Upper Tongue,1622535.12,"MT,WY",Great Plains,403.2488287,411.1215828,1318.888607,459.1806448,59,400.1806448,403.2488287,411.1215828,400.1806448
10070002,Upper Yellowstone,1897251.3,"MT,WY",Great Plains,435.8762367,472.2769055,1184.637394,621.2048933,324.5,nan,435.8762367,472.2769055,nan
10070006,Clarks Fork Yellowstone,1787333.49,"MT,WY",Great Plains,323.7857299,371.9618968,1182.407409,539.5766033,251.1,nan,323.7857299,371.9618968,nan
10080014,Shoshone,944835.26,"MT,WY",Great Plains,291.5295087,238.7316307,1273.544432,228.8925094,153.5,nan,nan,nan,nan
10070001,Yellowstone Headwaters,1659327.81,"MT,WY",Great Plains,291.1395624,480.1637787,1076.802988,847.7162439,492.5936219,nan,291.1395624,480.1637787,nan
1080103,Waits,593829.17,"NH,VT",Northeast,610.6521389,645.9955626,975.5968155,1194.886645,707.4259494,nan,610.6521389,645.9955626,nan
4150408,Lake Champlain,1793332.24,"CN,NY,VT",Northeast,724.936766,706.1779954,993.3245327,nan,0,nan,724.936766,706.1779954,nan
10020007,Madison,1635681.26,"ID,MT,WY",Great Plains,342.5782788,455.0992377,1106.945292,721.6707468,219.3,502.3707468,342.5782788,455.0992377,502.3707468
1080101,Upper Connecticut,914976.88,"CN,ME,NH,VT",Northeast,528.9203633,587.7848549,841.9088263,nan,756.2,nan,528.9203633,587.7848549,nan
4150500,St. Francois River,1974832.35,"CN,ME,NH,VT",Northeast,616.1237117,611.3472806,897.4640153,nan,0,nan,616.1237117,611.3472806,nan
1040001,Upper Androscoggin,876955.19,"CN,ME,NH",Northeast,537.6121335,614.9491497,849.0722023,1222.051221,779.6,nan,537.6121335,614.9491497,nan
4150407,Missiquoi River,547520.06,"CN,VT",Midwest,650.883228,648.7499464,931.7716514,nan,0,nan,650.883228,648.7499464,nan
4060200,Lake Michigan,14382857.03,"IL,IN,MI,WI",Midwest,655.9333831,665.7318855,966.5017608,nan,390.3058075,nan,655.9333831,665.7318855,nan
4020300,Lake Superior,20931900.82,"CN,MI,MN,WI",Midwest,572.0308182,656.1350853,944.046319,nan,298.395411,nan,572.0308182,656.1350853,nan
4150401,Mettawee River,439961.17,"NY,VT",Midwest,770.471898,776.7169873,1106.074717,1233.481064,0,1233.481064,770.471898,776.7169873,nan
1020003,Mattawamkeag,967445.35,ME,Northeast,592.8001544,711.3689779,976.1092197,1280.928841,923.4,nan,592.8001544,711.3689779,nan
1020002,East Branch Penobscot,716510.69,ME,Northeast,628.4689239,731.6164164,991.4324358,1159.226543,757.4,nan,628.4689239,731.6164164,nan
1020005,Lower Penobscot,1532146.81,ME,Northeast,676.3088665,766.4718093,1042.872219,1287.591728,826.1448276,nan,676.3088665,766.4718093,nan
1020004,Piscataquis,930120.31,ME,Northeast,648.9648939,751.3561125,1012.574646,1268.549551,925.3,nan,648.9648939,751.3561125,nan
1030003,Lower Kennebec,2195636.1,ME,Northeast,676.014256,736.0000308,1031.727567,1315.74525,894.0293015,nan,676.014256,736.0000308,nan
1010003,Fish,569848.78,ME,Northeast,542.5878501,609.9475303,864.6820582,1108.137767,668,nan,542.5878501,609.9475303,nan
1010002,Allagash,790334.93,ME,Northeast,522.5571259,670.5769804,891.0246829,1068.21219,616.5,nan,522.5571259,670.5769804,nan
4070003,Lone Lake-Ocqueoc,509208.72,MI,Midwest,661.653332,684.1458629,1018.639014,860.2717038,282.929078,577.3426258,661.653332,684.1458629,577.3426258
4070006,Thunder Bay,800158.46,MI,Midwest,674.3461705,695.5743532,1045.411252,833.8706548,275.4317757,558.4388791,674.3461705,695.5743532,558.4388791
4070002,Carp-Pine,415708.44,MI,Midwest,608.1622125,640.4601357,926.6584513,798.7285611,249.0525424,549.6760188,608.1622125,640.4601357,549.6760188
4070007,Au Sable,1311053.88,MI,Midwest,647.99219,647.5301928,1001.701289,824.9317273,262.3,562.6317273,647.99219,647.5301928,562.6317273
4070005,Black,384003.94,MI,Midwest,699.441316,704.1463111,1048.21704,787.2237664,275.2158416,512.0079248,699.441316,704.1463111,512.0079248
4070004,Cheboygan,572193.62,MI,Midwest,659.0856693,667.6829228,1003.975932,788.2339596,376.8,nan,659.0856693,667.6829228,nan
4060105,Boardman-Charlevoix,1067562.27,MI,Midwest,608.9858106,620.1149419,1015.769896,860.4977114,559.9,nan,608.9858106,620.1149419,nan
4060103,Manistee,1247879.17,MI,Midwest,591.3998086,628.9746889,1005.858077,983.4974001,453.6,nan,591.3998086,628.9746889,nan
4060107,Brevoort-Millecoquins,353656.36,MI,Midwest,567.813011,593.4401029,883.4284453,744.3678928,231.8,512.5678928,567.813011,593.4401029,512.5678928
4020201,Betsy-Chocolay,736752.03,MI,Midwest,498.0922122,591.3208906,876.3477021,849.7304415,348.2,nan,498.0922122,591.3208906,nan
4020202,Tahquamenon,518215.99,MI,Midwest,549.6727914,582.4791412,870.1798161,811.5344785,341.6272727,nan,549.6727914,582.4791412,nan
4060106,Manistique,941507.12,MI,Midwest,535.9493816,595.1478921,917.9871377,771.153687,317.1,nan,535.9493816,595.1478921,nan
4020203,Waiska,68549.99,MI,Midwest,584.8638985,619.0024716,893.4953881,817.7455614,264.3,553.4455614,584.8638985,619.0024716,553.4455614
4060104,Betsie-Platte,509342.3,MI,Midwest,599.0042495,649.9869947,1027.420382,930.8284999,318.3485714,612.4799285,599.0042495,649.9869947,612.4799285
4030112,Fishdam-Sturgeon,371490.5,MI,Midwest,553.8242629,639.5462635,919.7722841,674.4105937,237.8117647,436.598829,553.8242629,639.5462635,436.598829
4030111,Tacoosh-Whitefish,411086.07,MI,Midwest,596.3018258,636.4201904,964.9020998,708.1757299,289.5,nan,596.3018258,636.4201904,nan
4030109,Cedar-Ford,652336.11,MI,Midwest,632.6169912,654.9670061,982.1185399,587.4165611,117.3,470.1165611,nan,nan,470.1165611
4030110,Escanaba,593664.62,MI,Midwest,561.539447,615.6065364,951.2663218,608.7388783,173.2503106,435.4885678,561.539447,nan,435.4885678
4020105,Dead-Kelsey,581828.58,MI,Midwest,575.348459,651.8776134,973.6284289,703.3948509,323.3,nan,575.348459,651.8776134,nan
4020103,Keweenaw Peninsula,699037.44,MI,Midwest,589.054433,673.4716036,1006.672053,707.6824212,353.2305263,nan,589.054433,673.4716036,nan
4020104,Sturgeon,467346.5,MI,Midwest,565.8405527,631.97431,942.1847882,707.5566943,300.6274194,nan,565.8405527,631.97431,nan
4030107,Michigamme,463410.9,MI,Midwest,571.2325549,631.8882451,927.0490078,596.6421619,220.7576,375.8845619,571.2325549,nan,375.8845619
9030002,Vermilion,661801.47,MN,Midwest,514.3762253,627.3929839,910.2834513,729.9861687,248.4,481.5861687,514.3762253,627.3929839,481.5861687
9030005,Little Fork,1199238.94,MN,Midwest,533.1294384,617.930934,930.8060286,689.1542497,211.6,477.5542497,533.1294384,617.930934,477.5542497
4010202,Cloquet,507904.08,MN,Midwest,556.2100823,648.6023818,944.1417374,658.0053462,209.3,448.7053462,556.2100823,648.6023818,448.7053462
4010102,Beaver-Lester,392935.76,MN,Midwest,514.5466828,588.8945153,898.072601,706.8227366,305.3,nan,514.5466828,588.8945153,nan
7030003,Kettle,673461.51,MN,Midwest,661.9183124,648.4108982,1005.533448,698.080838,208.5,489.580838,661.9183124,648.4108982,489.580838
7010103,Prairie-Willow,1333827.72,MN,Midwest,579.5713222,622.5039344,978.9361687,645.5478165,148.8765499,496.6712667,579.5713222,622.5039344,496.6712667
7010102,Leech Lake,858412.13,MN,Midwest,684.2189901,692.4604447,1003.77498,619.840129,140.2,479.640129,nan,nan,479.640129
7010105,Pine,501180.35,MN,Midwest,619.0026151,643.5565775,1006.835975,629.2837611,150.3,478.9837611,619.0026151,nan,478.9837611
7010104,Elk-Nokasippi,1076970.75,MN,Midwest,632.7373515,621.7414986,1028.064605,674.2953197,152.8712375,521.4240823,632.7373515,621.7414986,521.4240823
7010204,Crow,945279.64,MN,Midwest,656.4359073,580.5903903,1087.064676,672.1634469,94.76588235,577.3975645,656.4359073,580.5903903,577.3975645
7010203,Clearwater-Elk,717847.48,MN,Midwest,643.7759405,597.7334096,1076.694357,667.5286964,133.1,534.4286964,643.7759405,597.7334096,534.4286964
7010205,South Fork Crow,818476.84,MN,Midwest,610.0764455,544.7004891,1075.090955,673.523631,86.1,587.423631,610.0764455,544.7004891,587.423631
7020005,Chippewa,1329918.1,MN,Midwest,612.7404677,530.7172461,1085.924014,612.8270646,96,516.8270646,612.7404677,530.7172461,516.8270646
7010108,Long Prairie,565175.59,MN,Midwest,618.6387371,577.8240751,1012.143134,615.9585008,157.8227273,458.1357736,nan,577.8240751,458.1357736
7010107,Redeye,572115.83,MN,Midwest,544.5839568,516.6305998,952.4142729,699.9817103,160.3,539.6817103,544.5839568,516.6305998,539.6817103
7010106,Crow Wing,1269326.03,MN,Midwest,622.8565995,600.3461561,999.5388092,698.7497111,176.6,522.1497111,622.8565995,600.3461561,522.1497111
9020103,Otter Tail,1221591.77,MN,Midwest,645.5364575,579.2158222,1027.023591,776.6956191,174.2,602.4956191,645.5364575,579.2158222,602.4956191
9020108,Eastern Wild Rice,1046539.81,MN,Midwest,604.1487094,544.01844,1030.235427,716.7848637,218.7391608,498.0457028,604.1487094,544.01844,498.0457028
9020305,Clearwater,869288.21,MN,Midwest,611.8272152,624.5529638,1017.238809,677.8516751,164.7,513.1516751,611.8272152,624.5529638,513.1516751
9020303,Red Lake,856994.91,MN,Midwest,581.1510912,535.9162545,1015.840413,687.5805119,132.2961538,555.284358,581.1510912,535.9162545,555.284358
9020309,Snake,498127.97,MN,Midwest,536.9143889,460.524722,1012.082806,647.0194365,221,426.0194365,536.9143889,460.524722,426.0194365
9020102,Mustinka,550428.52,MN,Midwest,566.3801482,479.5204123,1086.380209,616.6792639,115.2,501.4792639,566.3801482,479.5204123,501.4792639
7020002,Pomme De Terre,559965.45,MN,Midwest,585.8516612,515.6824974,1049.403244,615.400328,120.8,494.600328,585.8516612,515.6824974,494.600328
10050004,Middle Milk,2247783.95,MT,Great Plains,274.8197656,292.3801101,1249.085602,291.8395151,5.4,286.4395151,274.8197656,nan,286.4395151
10050016,Porcupine,464522.32,MT,Great Plains,213.1953498,240.2769709,1144.429965,263.7768456,25.4,238.3768456,213.1953498,240.2769709,238.3768456
10090102,Lower Tongue,1838669.88,MT,Great Plains,415.5837277,396.0069999,1400.32544,394.3122868,15.07732794,379.2349589,nan,nan,379.2349589
10080015,Lower Bighorn,1255344.1,MT,Great Plains,336.2837839,357.2892045,1369.169713,372.5936816,84.1,288.4936816,336.2837839,357.2892045,288.4936816
10070007,Upper Yellowstone-Pompeys Pillar,1285334.67,MT,Great Plains,314.6926323,285.6599395,1363.97872,379.2274133,106.4244318,272.8029814,314.6926323,285.6599395,272.8029814
10040202,Middle Musselshell,1231642.19,MT,Great Plains,324.2430786,301.5719549,1366.980066,403.7667966,7.8,395.9667966,324.2430786,301.5719549,395.9667966
10040203,Flatwillow,435085,MT,Great Plains,399.6613261,424.8398904,1324.395242,402.3016238,7.6,394.7016238,399.6613261,nan,394.7016238
10040204,Box Elder,750403.48,MT,Great Plains,378.7115075,398.504033,1407.203998,362.561018,7.6,354.961018,nan,nan,354.961018
10040205,Lower Musselshell,1081352.99,MT,Great Plains,289.7502361,302.9645657,1454.875721,364.8638458,25.5,339.3638458,289.7502361,302.9645657,339.3638458
10040105,Big Dry,991528.7,MT,Great Plains,143.6731282,247.4013505,1398.462114,380.5427309,25.9,354.6427309,143.6731282,247.4013505,354.6427309
10040106,Little Dry,782771.97,MT,Great Plains,146.6774141,222.8872927,1328.719501,349.4798637,25.9,323.5798637,146.6774141,222.8872927,323.5798637
10050014,Beaver,1170683.71,MT,Great Plains,231.1875547,275.5783193,1265.982272,332.3066566,13.1,319.2066566,231.1875547,275.5783193,319.2066566
10040101,Bullwhacker-Dog,1237914.67,MT,Great Plains,303.055516,290.4857018,1342.578664,353.7681732,69.6,284.1681732,303.055516,290.4857018,284.1681732
10050005,Big Sandy,516683.26,MT,Great Plains,310.5993922,300.0709384,1293.769623,298.7156225,7.4,291.3156225,nan,nan,291.3156225
10040102,Arrow,814352.07,MT,Great Plains,382.9267095,360.3421072,1345.767527,401.1034503,69.6,331.5034503,382.9267095,360.3421072,331.5034503
10040103,Judith,1769983.94,MT,Great Plains,422.1585321,464.1574017,1300.985131,431.0929411,69.5,361.5929411,422.1585321,nan,361.5929411
10030105,Belt,511286.04,MT,Great Plains,502.4808183,614.4649915,1297.41626,539.6104232,101.3,438.3104232,502.4808183,nan,438.3104232
10030102,Upper Missouri-Dearborn,1665003.3,MT,Great Plains,400.3460184,407.3278059,1334.890679,392.1132403,136,256.1132403,nan,nan,256.1132403
10030205,Teton,1311574.52,MT,Great Plains,296.6373839,309.3037321,1283.430423,351.6685064,8.5,343.1685064,296.6373839,309.3037321,343.1685064
10030104,Sun,1201578.89,MT,Great Plains,329.137296,406.9197226,1180.699022,510.5469697,116.6,393.9469697,329.137296,406.9197226,393.9469697
10030103,Smith,1284299.24,MT,Great Plains,426.827805,505.5972615,1267.41076,477.6838153,67.7,409.9838153,426.827805,nan,409.9838153
10030101,Upper Missouri,2144176.11,MT,Great Plains,440.0645073,449.5738667,1209.181627,441.4271068,102.9,338.5271068,440.0645073,nan,338.5271068
10040201,Upper Musselshell,2570011.99,MT,Great Plains,352.4199181,349.3911748,1293.717089,432.2702126,10.1,422.1702126,352.4199181,349.3911748,422.1702126
10070004,Upper Yellowstone-Lake Basin,1005577.63,MT,Great Plains,337.2300096,332.6581035,1332.061959,368.0260608,234.1,nan,337.2300096,332.6581035,nan
10070005,Stillwater,682578.31,MT,Great Plains,381.3518645,469.3338358,1101.825564,740.000653,366.1,nan,381.3518645,469.3338358,nan
10020003,Ruby,618097.61,MT,Great Plains,381.7989109,404.9957098,1116.860338,583.9977996,67.4,516.5977996,381.7989109,404.9957098,516.5977996
10020002,Beaverhead,961454.98,MT,Great Plains,325.6578466,342.6480856,1132.318698,444.0635264,40,404.0635264,325.6578466,342.6480856,404.0635264
10020006,Boulder,485719.26,MT,Great Plains,421.3893293,443.4034223,1120.221966,523.1423481,148.8,374.3423481,421.3893293,443.4034223,374.3423481
10030201,Two Medicine,823954.9,MT,Great Plains,369.0215136,443.2538734,1147.131023,535.0636689,193.9,341.1636689,369.0215136,443.2538734,341.1636689
10030202,Cut Bank,768301.62,MT,Great Plains,302.657542,315.3591379,1161.68768,342.4772899,115,227.4772899,302.657542,315.3591379,227.4772899
10030204,Willow,635435.77,MT,Great Plains,202.4414926,180.8567868,1289.121957,260.4060095,40.2,220.2060095,202.4414926,180.8567868,220.2060095
9020202,Upper Sheyenne,1205201.69,ND,Midwest,556.4620832,459.7112213,1101.474031,532.7929265,75.46268657,457.3302399,nan,459.7112213,457.3302399
9020310,Park,610892.89,ND,Midwest,436.195228,355.9734952,989.3083676,641.5613716,176.8,464.7613716,436.195228,355.9734952,464.7613716
9020201,Devils Lake,2457556.38,ND,Midwest,538.3428675,440.8395251,1039.33445,596.1232504,100.8,495.3232504,538.3428675,440.8395251,495.3232504
9020308,Forest,599258.4,ND,Midwest,477.8732305,385.7644122,1026.068842,640.1480406,192.3,447.8480406,477.8732305,385.7644122,447.8480406
9020307,Turtle,437314.24,ND,Midwest,496.2968928,402.0090952,1015.391226,606.4489292,110.1,496.3489292,496.2968928,402.0090952,496.3489292
9020109,Goose,809708.15,ND,Midwest,499.4789987,403.5217769,1018.143037,576.8562815,115,461.8562815,499.4789987,403.5217769,461.8562815
9020203,Middle Sheyenne,1292131.89,ND,Midwest,565.6962838,438.3329408,1068.767392,571.4541267,87.7,483.7541267,565.6962838,438.3329408,483.7541267
9020204,Lower Sheyenne,1102755.42,ND,Midwest,625.0887137,476.5366678,1081.978205,591.1274749,164.5,426.6274749,nan,476.5366678,426.6274749
9020205,Maple,1010406.88,ND,Midwest,590.8104411,451.2958892,1081.904223,595.5334558,135.7,459.8334558,590.8104411,451.2958892,459.8334558
1070002,Winnipesaukee River,310653.72,NH,Northeast,711.9365276,800.7388583,1100.106184,1236.177095,847.2,nan,711.9365276,800.7388583,nan
1070001,Pemigewasset,654510.05,NH,Northeast,633.6980102,731.4473815,1006.788324,1444.191311,990.1,nan,633.6980102,731.4473815,nan
4150406,Saranac River,392465.89,NY,Midwest,573.5915345,625.7982873,863.0709674,1095.688388,0,1095.688388,573.5915345,625.7982873,nan
4150404,Ausable River,329526.42,NY,Midwest,637.0659718,680.1785061,943.9244072,1118.649647,0,1118.649647,637.0659718,680.1785061,nan
4150306,St. Regis,546765.08,NY,Midwest,609.9055728,632.4214126,902.5186294,1073.53235,708.0744828,nan,609.9055728,632.4214126,nan
4150304,Grass,405099.71,NY,Midwest,565.9436385,606.6911853,890.5262658,1209.931553,708.9,nan,565.9436385,606.6911853,nan
4150302,Oswegatchie,672083.11,NY,Midwest,572.6825869,607.0976837,900.5452087,1227.878558,791.165,nan,572.6825869,607.0976837,nan
4150303,Indian,360007.87,NY,Midwest,652.4120057,631.175627,928.2263827,1110.971087,764.9673913,nan,652.4120057,631.175627,nan
4150405,Lamoille River,461633.07,VT,Midwest,646.9966883,645.0639044,917.7859726,1180.539673,0,1180.539673,646.9966883,645.0639044,nan
1080105,White,455597.06,VT,Northeast,679.2073401,700.3876693,988.402672,1289.115775,860.6,nan,679.2073401,700.3876693,nan
4030102,Door-Kewaunee,490269.44,WI,Midwest,643.1578356,595.1790367,1072.526074,648.5159985,135.7968,512.7191985,643.1578356,595.1790367,512.7191985
4030105,Peshtigo,780481.11,WI,Midwest,619.9111303,641.3925963,1011.405819,621.31321,162.5174528,458.7957571,619.9111303,nan,458.7957571
4030104,Oconto,614971.85,WI,Midwest,639.5554772,643.6470973,1008.577392,642.5073265,151.9,490.6073265,639.5554772,nan,490.6073265
4030202,Wolf,2384585.5,WI,Midwest,660.2517547,626.7872863,1006.305989,668.0313915,195.9364353,472.0949562,660.2517547,626.7872863,472.0949562
7070002,Lake Dubay,1740421.57,WI,Midwest,619.1351757,596.8607019,970.1531845,666.14542,150.9,515.24542,619.1351757,596.8607019,515.24542
7050003,South Fork Flambeau,473225.16,WI,Midwest,634.558668,631.8713988,950.0999419,539.2003117,142.2,397.0003117,nan,nan,397.0003117
7030002,Namekagon,651862.8,WI,Midwest,636.4661466,665.8030421,1019.811322,565.8820132,208.8256983,357.0563149,nan,nan,357.0563149
7050004,Jump,546851.25,WI,Midwest,661.0946583,630.6734638,979.2388033,615.7103296,139.1410596,476.56927,nan,nan,476.56927
7050006,Eau Claire,565630.04,WI,Midwest,625.6708196,601.5595311,992.4199928,628.5620433,151.5,477.0620433,625.6708196,601.5595311,477.0620433
7050007,Red Cedar,1210174.16,WI,Midwest,644.4920741,605.6490984,1008.722387,591.4818257,176.6213622,414.8604635,nan,nan,414.8604635
10090206,Clear,738596.08,WY,Great Plains,370.8528844,381.2107728,1312.847827,445.2124365,53.5,391.7124365,370.8528844,381.2107728,391.7124365
10090202,Upper Powder,1604953.26,WY,Great Plains,190.8713113,211.5724594,1346.360607,302.132393,15.9,286.232393,190.8713113,211.5724594,286.232393
10090205,Crazy Woman,611303.39,WY,Great Plains,267.0913868,283.1457703,1269.978801,359.8162514,13.9,345.9162514,267.0913868,283.1457703,345.9162514
